file_path,class
Bird chirping/noisy_47_bird_6.wav,Bird chirping
Bird chirping/noisy_48_bird_6.wav,Bird chirping
Bird chirping/noisy_49_bird_6.wav,Bird chirping
Bird chirping/noisy_50_bird_6.wav,Bird chirping
Bird chirping/noisy_51_bird_6.wav,Bird chirping
Bird chirping/noisy_52_bird_6.wav,Bird chirping
Bird chirping/noisy_53_bird_6.wav,Bird chirping
Bird chirping/noisy_54_bird_6.wav,Bird chirping
Bird chirping/noisy_55_bird_6.wav,Bird chirping
Bird chirping/noisy_56_bird_6.wav,Bird chirping
Bird chirping/noisy_57_bird_6.wav,Bird chirping
Bird chirping/noisy_58_bird_6.wav,Bird chirping
Bird chirping/noisy_59_bird_6.wav,Bird chirping
Bird chirping/noisy_60_bird_6.wav,Bird chirping
Bird chirping/noisy_61_bird_6.wav,Bird chirping
Bird chirping/noisy_62_bird_6.wav,Bird chirping
Bird chirping/noisy_63_bird_6.wav,Bird chirping
Bird chirping/noisy_64_bird_6.wav,Bird chirping
Bird chirping/noisy_65_bird_6.wav,Bird chirping
Bird chirping/noisy_66_bird_6.wav,Bird chirping
Bird chirping/noisy_67_bird_6.wav,Bird chirping
Bird chirping/noisy_68_bird_6.wav,Bird chirping
Bird chirping/noisy_69_bird_6.wav,Bird chirping
Bird chirping/noisy_70_bird_6.wav,Bird chirping
Bird chirping/noisy_71_bird_6.wav,Bird chirping
Bird chirping/noisy_72_bird_6.wav,Bird chirping
Bird chirping/noisy_73_bird_6.wav,Bird chirping
Bird chirping/noisy_74_bird_6.wav,Bird chirping
Bird chirping/noisy_75_bird_6.wav,Bird chirping
Bird chirping/noisy_76_bird_6.wav,Bird chirping
Bird chirping/noisy_77_bird_6.wav,Bird chirping
Bird chirping/noisy_78_bird_6.wav,Bird chirping
Bird chirping/noisy_79_bird_6.wav,Bird chirping
Bird chirping/noisy_80_bird_6.wav,Bird chirping
Bird chirping/noisy_81_bird_6.wav,Bird chirping
Bird chirping/noisy_82_bird_6.wav,Bird chirping
Bird chirping/noisy_83_bird_6.wav,Bird chirping
Bird chirping/noisy_84_bird_6.wav,Bird chirping
Bird chirping/noisy_85_bird_6.wav,Bird chirping
Bird chirping/noisy_86_bird_6.wav,Bird chirping
Bird chirping/noisy_87_bird_6.wav,Bird chirping
Bird chirping/noisy_88_bird_6.wav,Bird chirping
Bird chirping/noisy_89_bird_6.wav,Bird chirping
Bird chirping/noisy_90_bird_6.wav,Bird chirping
Bird chirping/noisy_91_bird_6.wav,Bird chirping
Bird chirping/noisy_92_bird_6.wav,Bird chirping
Bird chirping/noisy_93_bird_6.wav,Bird chirping
Bird chirping/noisy_94_bird_6.wav,Bird chirping
Bird chirping/noisy_95_bird_6.wav,Bird chirping
Bird chirping/noisy_96_bird_6.wav,Bird chirping
Bird chirping/noisy_97_bird_6.wav,Bird chirping
Bird chirping/noisy_98_bird_6.wav,Bird chirping
Bird chirping/noisy_99_bird_6.wav,Bird chirping
Bird chirping/noisy_100_bird_6.wav,Bird chirping
Bird chirping/noisy_101_bird_6.wav,Bird chirping
Bird chirping/noisy_102_bird_6.wav,Bird chirping
Bird chirping/noisy_103_bird_6.wav,Bird chirping
Bird chirping/noisy_104_bird_6.wav,Bird chirping
Bird chirping/noisy_105_bird_6.wav,Bird chirping
Bird chirping/noisy_106_bird_6.wav,Bird chirping
Bird chirping/noisy_107_bird_6.wav,Bird chirping
Bird chirping/noisy_108_bird_6.wav,Bird chirping
Bird chirping/noisy_109_bird_6.wav,Bird chirping
Bird chirping/noisy_110_bird_6.wav,Bird chirping
Bird chirping/noisy_111_bird_6.wav,Bird chirping
Bird chirping/noisy_112_bird_6.wav,Bird chirping
Bird chirping/noisy_113_bird_6.wav,Bird chirping
Bird chirping/noisy_114_bird_6.wav,Bird chirping
Bird chirping/noisy_115_bird_6.wav,Bird chirping
Bird chirping/noisy_116_bird_6.wav,Bird chirping
Bird chirping/noisy_117_bird_6.wav,Bird chirping
Bird chirping/noisy_118_bird_6.wav,Bird chirping
Bird chirping/noisy_119_bird_6.wav,Bird chirping
Bird chirping/shifted_bird_7.wav,Bird chirping
Bird chirping/noisy_0_bird_7.wav,Bird chirping
Bird chirping/noisy_1_bird_7.wav,Bird chirping
Bird chirping/noisy_2_bird_7.wav,Bird chirping
Bird chirping/noisy_3_bird_7.wav,Bird chirping
Bird chirping/noisy_4_bird_7.wav,Bird chirping
Bird chirping/noisy_5_bird_7.wav,Bird chirping
Bird chirping/noisy_6_bird_7.wav,Bird chirping
Bird chirping/noisy_7_bird_7.wav,Bird chirping
Bird chirping/noisy_8_bird_7.wav,Bird chirping
Bird chirping/noisy_9_bird_7.wav,Bird chirping
Bird chirping/noisy_10_bird_7.wav,Bird chirping
Bird chirping/noisy_11_bird_7.wav,Bird chirping
Bird chirping/noisy_12_bird_7.wav,Bird chirping
Bird chirping/noisy_13_bird_7.wav,Bird chirping
Bird chirping/noisy_14_bird_7.wav,Bird chirping
Bird chirping/noisy_15_bird_7.wav,Bird chirping
Bird chirping/noisy_16_bird_7.wav,Bird chirping
Bird chirping/noisy_17_bird_7.wav,Bird chirping
Bird chirping/noisy_18_bird_7.wav,Bird chirping
Bird chirping/noisy_19_bird_7.wav,Bird chirping
Bird chirping/noisy_20_bird_7.wav,Bird chirping
Bird chirping/noisy_21_bird_7.wav,Bird chirping
Bird chirping/noisy_22_bird_7.wav,Bird chirping
Bird chirping/noisy_23_bird_7.wav,Bird chirping
Bird chirping/noisy_24_bird_7.wav,Bird chirping
Bird chirping/noisy_25_bird_7.wav,Bird chirping
Bird chirping/noisy_26_bird_7.wav,Bird chirping
Bird chirping/noisy_27_bird_7.wav,Bird chirping
Bird chirping/noisy_28_bird_7.wav,Bird chirping
Bird chirping/noisy_29_bird_7.wav,Bird chirping
Bird chirping/noisy_30_bird_7.wav,Bird chirping
Bird chirping/noisy_31_bird_7.wav,Bird chirping
Bird chirping/noisy_32_bird_7.wav,Bird chirping
Bird chirping/noisy_33_bird_7.wav,Bird chirping
Bird chirping/noisy_34_bird_7.wav,Bird chirping
Bird chirping/noisy_35_bird_7.wav,Bird chirping
Bird chirping/noisy_36_bird_7.wav,Bird chirping
Bird chirping/noisy_37_bird_7.wav,Bird chirping
Bird chirping/noisy_38_bird_7.wav,Bird chirping
Bird chirping/noisy_39_bird_7.wav,Bird chirping
Bird chirping/noisy_40_bird_7.wav,Bird chirping
Bird chirping/noisy_41_bird_7.wav,Bird chirping
Bird chirping/noisy_42_bird_7.wav,Bird chirping
Bird chirping/noisy_43_bird_7.wav,Bird chirping
Bird chirping/noisy_44_bird_7.wav,Bird chirping
Bird chirping/noisy_45_bird_7.wav,Bird chirping
Bird chirping/noisy_46_bird_7.wav,Bird chirping
Bird chirping/noisy_47_bird_7.wav,Bird chirping
Bird chirping/noisy_48_bird_7.wav,Bird chirping
Bird chirping/noisy_49_bird_7.wav,Bird chirping
Bird chirping/noisy_50_bird_7.wav,Bird chirping
Bird chirping/noisy_51_bird_7.wav,Bird chirping
Bird chirping/noisy_52_bird_7.wav,Bird chirping
Bird chirping/noisy_53_bird_7.wav,Bird chirping
Bird chirping/noisy_54_bird_7.wav,Bird chirping
Bird chirping/noisy_55_bird_7.wav,Bird chirping
Bird chirping/noisy_56_bird_7.wav,Bird chirping
Bird chirping/noisy_57_bird_7.wav,Bird chirping
Bird chirping/noisy_58_bird_7.wav,Bird chirping
Bird chirping/noisy_59_bird_7.wav,Bird chirping
Bird chirping/noisy_60_bird_7.wav,Bird chirping
Bird chirping/noisy_61_bird_7.wav,Bird chirping
Bird chirping/noisy_62_bird_7.wav,Bird chirping
Bird chirping/noisy_63_bird_7.wav,Bird chirping
Bird chirping/noisy_64_bird_7.wav,Bird chirping
Bird chirping/noisy_65_bird_7.wav,Bird chirping
Bird chirping/noisy_66_bird_7.wav,Bird chirping
Bird chirping/noisy_67_bird_7.wav,Bird chirping
Bird chirping/noisy_68_bird_7.wav,Bird chirping
Bird chirping/noisy_69_bird_7.wav,Bird chirping
Bird chirping/noisy_70_bird_7.wav,Bird chirping
Bird chirping/noisy_71_bird_7.wav,Bird chirping
Bird chirping/noisy_72_bird_7.wav,Bird chirping
Bird chirping/noisy_73_bird_7.wav,Bird chirping
Bird chirping/noisy_74_bird_7.wav,Bird chirping
Bird chirping/noisy_75_bird_7.wav,Bird chirping
Bird chirping/noisy_76_bird_7.wav,Bird chirping
Bird chirping/noisy_77_bird_7.wav,Bird chirping
Bird chirping/noisy_78_bird_7.wav,Bird chirping
Bird chirping/noisy_79_bird_7.wav,Bird chirping
Bird chirping/noisy_80_bird_7.wav,Bird chirping
Bird chirping/noisy_81_bird_7.wav,Bird chirping
Bird chirping/noisy_82_bird_7.wav,Bird chirping
Bird chirping/noisy_83_bird_7.wav,Bird chirping
Bird chirping/noisy_84_bird_7.wav,Bird chirping
Bird chirping/noisy_85_bird_7.wav,Bird chirping
Bird chirping/noisy_86_bird_7.wav,Bird chirping
Bird chirping/noisy_87_bird_7.wav,Bird chirping
Bird chirping/noisy_88_bird_7.wav,Bird chirping
Bird chirping/noisy_89_bird_7.wav,Bird chirping
Bird chirping/noisy_90_bird_7.wav,Bird chirping
Bird chirping/noisy_91_bird_7.wav,Bird chirping
Bird chirping/noisy_92_bird_7.wav,Bird chirping
Bird chirping/noisy_93_bird_7.wav,Bird chirping
Bird chirping/noisy_94_bird_7.wav,Bird chirping
Bird chirping/noisy_95_bird_7.wav,Bird chirping
Bird chirping/noisy_96_bird_7.wav,Bird chirping
Bird chirping/noisy_97_bird_7.wav,Bird chirping
Bird chirping/noisy_98_bird_7.wav,Bird chirping
Bird chirping/noisy_99_bird_7.wav,Bird chirping
Bird chirping/noisy_100_bird_7.wav,Bird chirping
Bird chirping/noisy_101_bird_7.wav,Bird chirping
Bird chirping/noisy_102_bird_7.wav,Bird chirping
Bird chirping/noisy_103_bird_7.wav,Bird chirping
Bird chirping/noisy_104_bird_7.wav,Bird chirping
Bird chirping/noisy_105_bird_7.wav,Bird chirping
Bird chirping/noisy_106_bird_7.wav,Bird chirping
Bird chirping/noisy_107_bird_7.wav,Bird chirping
Bird chirping/noisy_108_bird_7.wav,Bird chirping
Bird chirping/noisy_109_bird_7.wav,Bird chirping
Bird chirping/noisy_110_bird_7.wav,Bird chirping
Bird chirping/noisy_111_bird_7.wav,Bird chirping
Bird chirping/noisy_112_bird_7.wav,Bird chirping
Bird chirping/noisy_113_bird_7.wav,Bird chirping
Bird chirping/noisy_114_bird_7.wav,Bird chirping
Bird chirping/noisy_115_bird_7.wav,Bird chirping
Bird chirping/noisy_116_bird_7.wav,Bird chirping
Bird chirping/noisy_117_bird_7.wav,Bird chirping
Bird chirping/noisy_118_bird_7.wav,Bird chirping
Bird chirping/noisy_119_bird_7.wav,Bird chirping
Bird chirping/shifted_bird_4.wav,Bird chirping
Bird chirping/noisy_0_bird_4.wav,Bird chirping
Bird chirping/noisy_1_bird_4.wav,Bird chirping
Bird chirping/noisy_2_bird_4.wav,Bird chirping
Bird chirping/noisy_3_bird_4.wav,Bird chirping
Bird chirping/noisy_4_bird_4.wav,Bird chirping
Bird chirping/noisy_5_bird_4.wav,Bird chirping
Bird chirping/noisy_6_bird_4.wav,Bird chirping
Bird chirping/noisy_7_bird_4.wav,Bird chirping
Bird chirping/noisy_8_bird_4.wav,Bird chirping
Bird chirping/noisy_9_bird_4.wav,Bird chirping
Bird chirping/noisy_10_bird_4.wav,Bird chirping
Bird chirping/noisy_11_bird_4.wav,Bird chirping
Bird chirping/noisy_12_bird_4.wav,Bird chirping
Bird chirping/noisy_13_bird_4.wav,Bird chirping
Bird chirping/noisy_14_bird_4.wav,Bird chirping
Bird chirping/noisy_15_bird_4.wav,Bird chirping
Bird chirping/noisy_16_bird_4.wav,Bird chirping
Bird chirping/noisy_17_bird_4.wav,Bird chirping
Bird chirping/noisy_18_bird_4.wav,Bird chirping
Bird chirping/noisy_19_bird_4.wav,Bird chirping
Bird chirping/noisy_20_bird_4.wav,Bird chirping
Bird chirping/noisy_21_bird_4.wav,Bird chirping
Bird chirping/noisy_22_bird_4.wav,Bird chirping
Bird chirping/noisy_23_bird_4.wav,Bird chirping
Bird chirping/noisy_24_bird_4.wav,Bird chirping
Bird chirping/noisy_25_bird_4.wav,Bird chirping
Bird chirping/noisy_26_bird_4.wav,Bird chirping
Bird chirping/noisy_27_bird_4.wav,Bird chirping
Bird chirping/noisy_28_bird_4.wav,Bird chirping
Bird chirping/noisy_29_bird_4.wav,Bird chirping
Bird chirping/noisy_30_bird_4.wav,Bird chirping
Bird chirping/noisy_31_bird_4.wav,Bird chirping
Bird chirping/noisy_32_bird_4.wav,Bird chirping
Bird chirping/noisy_33_bird_4.wav,Bird chirping
Bird chirping/noisy_34_bird_4.wav,Bird chirping
Bird chirping/noisy_35_bird_4.wav,Bird chirping
Bird chirping/noisy_36_bird_4.wav,Bird chirping
Bird chirping/noisy_37_bird_4.wav,Bird chirping
Bird chirping/noisy_38_bird_4.wav,Bird chirping
Bird chirping/noisy_39_bird_4.wav,Bird chirping
Bird chirping/noisy_40_bird_4.wav,Bird chirping
Bird chirping/noisy_41_bird_4.wav,Bird chirping
Bird chirping/noisy_42_bird_4.wav,Bird chirping
Bird chirping/noisy_43_bird_4.wav,Bird chirping
Bird chirping/noisy_44_bird_4.wav,Bird chirping
Bird chirping/noisy_45_bird_4.wav,Bird chirping
Bird chirping/noisy_46_bird_4.wav,Bird chirping
Bird chirping/noisy_47_bird_4.wav,Bird chirping
Bird chirping/noisy_48_bird_4.wav,Bird chirping
Bird chirping/noisy_49_bird_4.wav,Bird chirping
Bird chirping/noisy_50_bird_4.wav,Bird chirping
Bird chirping/noisy_51_bird_4.wav,Bird chirping
Bird chirping/noisy_52_bird_4.wav,Bird chirping
Bird chirping/noisy_53_bird_4.wav,Bird chirping
Bird chirping/noisy_54_bird_4.wav,Bird chirping
Bird chirping/noisy_55_bird_4.wav,Bird chirping
Bird chirping/noisy_56_bird_4.wav,Bird chirping
Bird chirping/noisy_57_bird_4.wav,Bird chirping
Bird chirping/noisy_58_bird_4.wav,Bird chirping
Bird chirping/noisy_59_bird_4.wav,Bird chirping
Bird chirping/noisy_60_bird_4.wav,Bird chirping
Bird chirping/noisy_61_bird_4.wav,Bird chirping
Bird chirping/noisy_62_bird_4.wav,Bird chirping
Bird chirping/noisy_63_bird_4.wav,Bird chirping
Bird chirping/noisy_64_bird_4.wav,Bird chirping
Bird chirping/noisy_65_bird_4.wav,Bird chirping
Bird chirping/noisy_66_bird_4.wav,Bird chirping
Bird chirping/noisy_67_bird_4.wav,Bird chirping
Bird chirping/noisy_68_bird_4.wav,Bird chirping
Bird chirping/noisy_69_bird_4.wav,Bird chirping
Bird chirping/noisy_70_bird_4.wav,Bird chirping
Bird chirping/noisy_71_bird_4.wav,Bird chirping
Bird chirping/noisy_72_bird_4.wav,Bird chirping
Bird chirping/noisy_73_bird_4.wav,Bird chirping
Bird chirping/noisy_74_bird_4.wav,Bird chirping
Bird chirping/noisy_75_bird_4.wav,Bird chirping
Bird chirping/noisy_76_bird_4.wav,Bird chirping
Bird chirping/noisy_77_bird_4.wav,Bird chirping
Bird chirping/noisy_78_bird_4.wav,Bird chirping
Bird chirping/noisy_79_bird_4.wav,Bird chirping
Bird chirping/noisy_80_bird_4.wav,Bird chirping
Bird chirping/noisy_81_bird_4.wav,Bird chirping
Bird chirping/noisy_82_bird_4.wav,Bird chirping
Bird chirping/noisy_83_bird_4.wav,Bird chirping
Bird chirping/noisy_84_bird_4.wav,Bird chirping
Bird chirping/noisy_85_bird_4.wav,Bird chirping
Bird chirping/noisy_86_bird_4.wav,Bird chirping
Bird chirping/noisy_87_bird_4.wav,Bird chirping
Bird chirping/noisy_88_bird_4.wav,Bird chirping
Bird chirping/noisy_89_bird_4.wav,Bird chirping
Bird chirping/noisy_90_bird_4.wav,Bird chirping
Bird chirping/noisy_91_bird_4.wav,Bird chirping
Bird chirping/noisy_92_bird_4.wav,Bird chirping
Bird chirping/noisy_93_bird_4.wav,Bird chirping
Bird chirping/noisy_94_bird_4.wav,Bird chirping
Bird chirping/noisy_95_bird_4.wav,Bird chirping
Bird chirping/noisy_96_bird_4.wav,Bird chirping
Bird chirping/noisy_97_bird_4.wav,Bird chirping
Bird chirping/noisy_98_bird_4.wav,Bird chirping
Bird chirping/noisy_99_bird_4.wav,Bird chirping
Bird chirping/noisy_100_bird_4.wav,Bird chirping
Bird chirping/noisy_101_bird_4.wav,Bird chirping
Bird chirping/noisy_102_bird_4.wav,Bird chirping
Bird chirping/noisy_103_bird_4.wav,Bird chirping
Bird chirping/noisy_104_bird_4.wav,Bird chirping
Bird chirping/noisy_105_bird_4.wav,Bird chirping
Bird chirping/noisy_106_bird_4.wav,Bird chirping
Bird chirping/noisy_107_bird_4.wav,Bird chirping
Bird chirping/noisy_108_bird_4.wav,Bird chirping
Bird chirping/noisy_109_bird_4.wav,Bird chirping
Bird chirping/noisy_110_bird_4.wav,Bird chirping
Bird chirping/noisy_111_bird_4.wav,Bird chirping
Bird chirping/noisy_112_bird_4.wav,Bird chirping
Bird chirping/noisy_113_bird_4.wav,Bird chirping
Bird chirping/noisy_114_bird_4.wav,Bird chirping
Bird chirping/noisy_115_bird_4.wav,Bird chirping
Bird chirping/noisy_116_bird_4.wav,Bird chirping
Bird chirping/noisy_117_bird_4.wav,Bird chirping
Bird chirping/noisy_118_bird_4.wav,Bird chirping
Bird chirping/noisy_119_bird_4.wav,Bird chirping
Bird chirping/shifted_bird_5.wav,Bird chirping
Bird chirping/noisy_0_bird_5.wav,Bird chirping
Bird chirping/noisy_1_bird_5.wav,Bird chirping
Bird chirping/noisy_2_bird_5.wav,Bird chirping
Bird chirping/noisy_3_bird_5.wav,Bird chirping
Bird chirping/noisy_4_bird_5.wav,Bird chirping
Bird chirping/noisy_5_bird_5.wav,Bird chirping
Bird chirping/noisy_6_bird_5.wav,Bird chirping
Bird chirping/noisy_7_bird_5.wav,Bird chirping
Bird chirping/noisy_8_bird_5.wav,Bird chirping
Bird chirping/noisy_9_bird_5.wav,Bird chirping
Bird chirping/noisy_10_bird_5.wav,Bird chirping
Bird chirping/noisy_11_bird_5.wav,Bird chirping
Bird chirping/noisy_12_bird_5.wav,Bird chirping
Bird chirping/noisy_13_bird_5.wav,Bird chirping
Bird chirping/noisy_14_bird_5.wav,Bird chirping
Bird chirping/noisy_15_bird_5.wav,Bird chirping
Bird chirping/noisy_16_bird_5.wav,Bird chirping
Bird chirping/noisy_17_bird_5.wav,Bird chirping
Bird chirping/noisy_18_bird_5.wav,Bird chirping
Bird chirping/noisy_19_bird_5.wav,Bird chirping
Bird chirping/noisy_20_bird_5.wav,Bird chirping
Bird chirping/noisy_21_bird_5.wav,Bird chirping
Bird chirping/noisy_22_bird_5.wav,Bird chirping
Bird chirping/noisy_23_bird_5.wav,Bird chirping
Bird chirping/noisy_24_bird_5.wav,Bird chirping
Bird chirping/noisy_25_bird_5.wav,Bird chirping
Bird chirping/noisy_26_bird_5.wav,Bird chirping
Bird chirping/noisy_27_bird_5.wav,Bird chirping
Bird chirping/noisy_28_bird_5.wav,Bird chirping
Bird chirping/noisy_29_bird_5.wav,Bird chirping
Bird chirping/noisy_30_bird_5.wav,Bird chirping
Bird chirping/noisy_31_bird_5.wav,Bird chirping
Bird chirping/noisy_32_bird_5.wav,Bird chirping
Bird chirping/noisy_33_bird_5.wav,Bird chirping
Bird chirping/noisy_34_bird_5.wav,Bird chirping
Bird chirping/noisy_35_bird_5.wav,Bird chirping
Bird chirping/noisy_36_bird_5.wav,Bird chirping
Bird chirping/noisy_37_bird_5.wav,Bird chirping
Bird chirping/noisy_38_bird_5.wav,Bird chirping
Bird chirping/noisy_39_bird_5.wav,Bird chirping
Bird chirping/noisy_40_bird_5.wav,Bird chirping
Bird chirping/noisy_41_bird_5.wav,Bird chirping
Bird chirping/noisy_42_bird_5.wav,Bird chirping
Bird chirping/noisy_43_bird_5.wav,Bird chirping
Bird chirping/noisy_44_bird_5.wav,Bird chirping
Bird chirping/noisy_45_bird_5.wav,Bird chirping
Bird chirping/noisy_46_bird_5.wav,Bird chirping
Bird chirping/noisy_47_bird_5.wav,Bird chirping
Bird chirping/noisy_48_bird_5.wav,Bird chirping
Bird chirping/noisy_49_bird_5.wav,Bird chirping
Bird chirping/noisy_50_bird_5.wav,Bird chirping
Bird chirping/noisy_51_bird_5.wav,Bird chirping
Bird chirping/noisy_52_bird_5.wav,Bird chirping
Bird chirping/noisy_53_bird_5.wav,Bird chirping
Bird chirping/noisy_54_bird_5.wav,Bird chirping
Bird chirping/noisy_55_bird_5.wav,Bird chirping
Bird chirping/noisy_56_bird_5.wav,Bird chirping
Bird chirping/noisy_57_bird_5.wav,Bird chirping
Bird chirping/noisy_58_bird_5.wav,Bird chirping
Bird chirping/noisy_59_bird_5.wav,Bird chirping
Bird chirping/noisy_60_bird_5.wav,Bird chirping
Bird chirping/noisy_61_bird_5.wav,Bird chirping
Bird chirping/noisy_62_bird_5.wav,Bird chirping
Bird chirping/noisy_63_bird_5.wav,Bird chirping
Bird chirping/noisy_64_bird_5.wav,Bird chirping
Bird chirping/noisy_65_bird_5.wav,Bird chirping
Bird chirping/noisy_66_bird_5.wav,Bird chirping
Bird chirping/noisy_67_bird_5.wav,Bird chirping
Bird chirping/noisy_68_bird_5.wav,Bird chirping
Bird chirping/noisy_69_bird_5.wav,Bird chirping
Bird chirping/noisy_70_bird_5.wav,Bird chirping
Bird chirping/noisy_71_bird_5.wav,Bird chirping
Bird chirping/noisy_72_bird_5.wav,Bird chirping
Bird chirping/noisy_73_bird_5.wav,Bird chirping
Bird chirping/noisy_74_bird_5.wav,Bird chirping
Bird chirping/noisy_75_bird_5.wav,Bird chirping
Bird chirping/noisy_76_bird_5.wav,Bird chirping
Bird chirping/noisy_77_bird_5.wav,Bird chirping
Bird chirping/noisy_78_bird_5.wav,Bird chirping
Bird chirping/noisy_79_bird_5.wav,Bird chirping
Bird chirping/noisy_80_bird_5.wav,Bird chirping
Bird chirping/noisy_81_bird_5.wav,Bird chirping
Bird chirping/noisy_82_bird_5.wav,Bird chirping
Bird chirping/noisy_83_bird_5.wav,Bird chirping
Bird chirping/noisy_84_bird_5.wav,Bird chirping
Bird chirping/noisy_85_bird_5.wav,Bird chirping
Bird chirping/noisy_86_bird_5.wav,Bird chirping
Bird chirping/noisy_87_bird_5.wav,Bird chirping
Bird chirping/noisy_88_bird_5.wav,Bird chirping
Bird chirping/noisy_89_bird_5.wav,Bird chirping
Bird chirping/noisy_90_bird_5.wav,Bird chirping
Bird chirping/noisy_91_bird_5.wav,Bird chirping
Bird chirping/noisy_92_bird_5.wav,Bird chirping
Bird chirping/noisy_93_bird_5.wav,Bird chirping
Bird chirping/noisy_94_bird_5.wav,Bird chirping
Bird chirping/noisy_95_bird_5.wav,Bird chirping
Bird chirping/noisy_96_bird_5.wav,Bird chirping
Bird chirping/noisy_97_bird_5.wav,Bird chirping
Bird chirping/noisy_98_bird_5.wav,Bird chirping
Bird chirping/noisy_99_bird_5.wav,Bird chirping
Bird chirping/noisy_100_bird_5.wav,Bird chirping
Bird chirping/noisy_101_bird_5.wav,Bird chirping
Bird chirping/noisy_102_bird_5.wav,Bird chirping
Bird chirping/noisy_103_bird_5.wav,Bird chirping
Bird chirping/noisy_104_bird_5.wav,Bird chirping
Bird chirping/noisy_105_bird_5.wav,Bird chirping
Bird chirping/noisy_106_bird_5.wav,Bird chirping
Bird chirping/noisy_107_bird_5.wav,Bird chirping
Bird chirping/noisy_108_bird_5.wav,Bird chirping
Bird chirping/noisy_109_bird_5.wav,Bird chirping
Bird chirping/noisy_110_bird_5.wav,Bird chirping
Bird chirping/noisy_111_bird_5.wav,Bird chirping
Bird chirping/noisy_112_bird_5.wav,Bird chirping
Bird chirping/noisy_113_bird_5.wav,Bird chirping
Bird chirping/noisy_114_bird_5.wav,Bird chirping
Bird chirping/noisy_115_bird_5.wav,Bird chirping
Bird chirping/noisy_116_bird_5.wav,Bird chirping
Bird chirping/noisy_117_bird_5.wav,Bird chirping
Bird chirping/noisy_118_bird_5.wav,Bird chirping
Bird chirping/noisy_119_bird_5.wav,Bird chirping
Bird chirping/shifted_bird_13.wav,Bird chirping
Bird chirping/noisy_0_bird_13.wav,Bird chirping
Bird chirping/noisy_1_bird_13.wav,Bird chirping
Bird chirping/noisy_2_bird_13.wav,Bird chirping
Bird chirping/noisy_3_bird_13.wav,Bird chirping
Bird chirping/noisy_4_bird_13.wav,Bird chirping
Bird chirping/noisy_5_bird_13.wav,Bird chirping
Bird chirping/noisy_6_bird_13.wav,Bird chirping
Bird chirping/noisy_7_bird_13.wav,Bird chirping
Bird chirping/noisy_8_bird_13.wav,Bird chirping
Bird chirping/noisy_9_bird_13.wav,Bird chirping
Bird chirping/noisy_10_bird_13.wav,Bird chirping
Bird chirping/noisy_11_bird_13.wav,Bird chirping
Bird chirping/noisy_12_bird_13.wav,Bird chirping
Bird chirping/noisy_13_bird_13.wav,Bird chirping
Bird chirping/noisy_14_bird_13.wav,Bird chirping
Bird chirping/noisy_15_bird_13.wav,Bird chirping
Bird chirping/noisy_16_bird_13.wav,Bird chirping
Bird chirping/noisy_17_bird_13.wav,Bird chirping
Bird chirping/noisy_18_bird_13.wav,Bird chirping
Bird chirping/noisy_19_bird_13.wav,Bird chirping
Bird chirping/noisy_20_bird_13.wav,Bird chirping
Bird chirping/noisy_21_bird_13.wav,Bird chirping
Bird chirping/noisy_22_bird_13.wav,Bird chirping
Bird chirping/noisy_23_bird_13.wav,Bird chirping
Bird chirping/noisy_24_bird_13.wav,Bird chirping
Bird chirping/noisy_25_bird_13.wav,Bird chirping
Bird chirping/noisy_26_bird_13.wav,Bird chirping
Bird chirping/noisy_27_bird_13.wav,Bird chirping
Bird chirping/noisy_28_bird_13.wav,Bird chirping
Bird chirping/noisy_29_bird_13.wav,Bird chirping
Bird chirping/noisy_30_bird_13.wav,Bird chirping
Bird chirping/noisy_31_bird_13.wav,Bird chirping
Bird chirping/noisy_32_bird_13.wav,Bird chirping
Bird chirping/noisy_33_bird_13.wav,Bird chirping
Bird chirping/noisy_34_bird_13.wav,Bird chirping
Bird chirping/noisy_35_bird_13.wav,Bird chirping
Bird chirping/noisy_36_bird_13.wav,Bird chirping
Bird chirping/noisy_37_bird_13.wav,Bird chirping
Bird chirping/noisy_38_bird_13.wav,Bird chirping
Bird chirping/noisy_39_bird_13.wav,Bird chirping
Bird chirping/noisy_40_bird_13.wav,Bird chirping
Bird chirping/noisy_41_bird_13.wav,Bird chirping
Bird chirping/noisy_42_bird_13.wav,Bird chirping
Bird chirping/noisy_43_bird_13.wav,Bird chirping
Bird chirping/noisy_44_bird_13.wav,Bird chirping
Bird chirping/noisy_45_bird_13.wav,Bird chirping
Bird chirping/noisy_46_bird_13.wav,Bird chirping
Bird chirping/noisy_47_bird_13.wav,Bird chirping
Bird chirping/noisy_48_bird_13.wav,Bird chirping
Bird chirping/noisy_49_bird_13.wav,Bird chirping
Bird chirping/noisy_50_bird_13.wav,Bird chirping
Bird chirping/noisy_51_bird_13.wav,Bird chirping
Bird chirping/noisy_52_bird_13.wav,Bird chirping
Bird chirping/noisy_53_bird_13.wav,Bird chirping
Bird chirping/noisy_54_bird_13.wav,Bird chirping
Bird chirping/noisy_55_bird_13.wav,Bird chirping
Bird chirping/noisy_56_bird_13.wav,Bird chirping
Bird chirping/noisy_57_bird_13.wav,Bird chirping
Bird chirping/noisy_58_bird_13.wav,Bird chirping
Bird chirping/noisy_59_bird_13.wav,Bird chirping
Bird chirping/noisy_60_bird_13.wav,Bird chirping
Bird chirping/noisy_61_bird_13.wav,Bird chirping
Bird chirping/noisy_62_bird_13.wav,Bird chirping
